id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
33199,600,2013/1/28,Isf,792,DWE,29.73637415,-4.90258795,Kwa Ali Kinaga,0,Lake Tanganyika,Bondo,Kigoma,16,3,Kigoma Rural,Simbo,155,TRUE,GeoData Consultants Ltd,WUG,Mkongoro Two,TRUE,2009,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,1
35866,0,2011/3/10,Nssf,17,NSSF,39.2341205,-7.17025857,Msikiti Wa Gulion,0,Wami / Ruvu,Gongoni,Pwani,6,4,Mkuranga,Mbezi,300,TRUE,GeoData Consultants Ltd,WUG,,FALSE,2010,submersible,submersible,submersible,wug,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,0
38074,0,2012/10/11,Rwssp,0,RWSSP,34.20957783,-3.2176753,Zahanati,0,Internal,Ikugutu,Shinyanga,17,6,Meatu,Mwandoya,0,TRUE,GeoData Consultants Ltd,Parastatal,Rural water supply&sanitation program,TRUE,0,ksb,submersible,submersible,parastatal,parastatal,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe multiple,communal standpipe,1
35676,0,2011/7/18,Sida,0,Central government,33.8901159,-9.54676201,Kwa Asili Lusinde,0,Lake Nyasa,Tenende,Mbeya,12,3,Kyela,Mwaya,0,TRUE,GeoData Consultants Ltd,Water authority,Sinyanga water supplied sch,TRUE,0,gravity,gravity,gravity,water authority,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,1
65969,0,2011/4/10,Kkkt,0,KKKT,33.1115315,-9.00853485,Ernest Mwashamba,0,Lake Rukwa,Weru Kati,Mbeya,12,6,Mbozi,Ruanda,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,1
33023,30,2013/1/29,Father Bonifasi,315,Ndanda missions,38.98531342,-10.32182683,Chitomo,0,Ruvuma / Southern Coast,Gulioni,Lindi,80,53,Ruangwa,Malolo,560,TRUE,GeoData Consultants Ltd,VWC,Michenga,TRUE,1998,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,0
31543,0,2013/3/6,Government Of Tanzania,1409,Government,34.68412523,-2.14645703,Joyce Mabenga,0,Lake Victoria,Baranyota,Mara,20,2,Serengeti,Natta,300,,GeoData Consultants Ltd,WUG,Robanda pumping scheme,TRUE,1979,mono,mono,motorpump,wug,user-group,never pay,never pay,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,1
36147,0,2013/2/4,Ncaa,2560,NCAA,35.69826052,-3.05276947,Shuleni,0,Internal,Endonyowas,Arusha,2,5,Ngorongoro,Nainokanoka,120,TRUE,GeoData Consultants Ltd,Parastatal,Munge pipelines,TRUE,2011,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,0
35769,0,2012/11/1,World Vision,0,,31.9185112,-3.23964138,Ikunguigazi,0,Lake Tanganyika,Ikunguigazi,Shinyanga,17,5,Bukombe,Ikunguigazi,0,FALSE,GeoData Consultants Ltd,WUG,,TRUE,0,other,other,other,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,0
66027,0,2013/3/23,Government Of Tanzania,1245,DWE,37.54689186,-3.30353076,Kwa Alex Njau,0,Pangani,Ushirika,Kilimanjaro,3,4,Moshi Rural,Mamba Kusini,40,FALSE,GeoData Consultants Ltd,VWC,Una mkolowoni,TRUE,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,1
70225,0,2012/11/15,Halmashauri Ya Wilaya,1188,Halmashauri ya wilaya,33.97747898,-1.47982829,Mbatamo,0,Lake Victoria,Mbatamo,Mara,20,6,Rorya,Komuge,4500,,GeoData Consultants Ltd,,,FALSE,2007,other,other,other,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,1
34788,5,2013/9/3,Germany Republi,1357,CES,37.24864131,-3.22160519,Kwa Juliet Swai,0,Pangani,Namba Tatu,Kilimanjaro,3,5,Hai,Machame Mashariki,1,TRUE,GeoData Consultants Ltd,Water Board,Lyamungo-Umbwe water supply,TRUE,2006,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0
50936,0,2011/7/30,World Vision,0,DWE,31.80788596,-1.27188717,Shule Ya Msingi Nyakato,0,Lake Victoria,Buhinda,Kagera,18,2,Bukoba Rural,Nyakato,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,1
38594,0,2013/1/19,Dwsp,0,DWE,0,-2.00E-08,Mkombozi,0,Lake Victoria,Bubale,Shinyanga,17,1,Bariadi,Sapiwi,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,1
35109,20,2013/2/21,Muwsa,783,MUWSA,37.37781062,-3.35667854,Amani Group,0,Pangani,Msaranga Street,Kilimanjaro,3,6,Moshi Urban,Msaranga,15,TRUE,GeoData Consultants Ltd,Water authority,Shirimatunda Water Supply,TRUE,2008,gravity,gravity,gravity,water authority,commercial,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,0
34380,0,2013/2/14,Government Of Tanzania,1314,DWE,35.85276441,-4.1913173,Tluway,0,Internal,Kwaraa,Manyara,21,1,Babati,Mamire,120,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2006,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0
38546,0,2011/7/28,Hesawa,1256,DWE,32.98304919,-2.05519709,Karombero,0,Lake Victoria,Nakibunu,Mwanza,19,1,Ukerewe,Nduruma,350,TRUE,GeoData Consultants Ltd,,,TRUE,2002,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,1
35814,0,2013/3/15,Government Of Tanzania,1053,DWE,36.7913259,-3.46894493,Mama Msembe,0,Pangani,Nduruma Kati,Arusha,2,2,Arusha Rural,Nduruma,300,TRUE,GeoData Consultants Ltd,VWC,Munguishi pipe line,TRUE,1978,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,0
33520,10,2013/3/21,Miziriol,1418,Miziriol,35.67179008,-3.43790154,Kijiweni,0,Internal,Bare A,Arusha,24,30,Karatu,Endabash,2000,TRUE,GeoData Consultants Ltd,VWC,Endawasu,TRUE,1994,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,0
36552,0,2013/2/17,Finland,1437,FINLAND,34.64422547,-4.35698283,Ndala Primary Tank,0,Internal,Mbao,Singida,13,1,Iramba,Msingi,475,TRUE,GeoData Consultants Ltd,Parastatal,,TRUE,2006,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,1
34506,0,2013/12/2,Unicef,836,DWE,35.79724184,-10.7285939,Kwa Severini,0,Ruvuma / Southern Coast,Nanyimbo B,Ruvuma,10,2,Songea Rural,Matimira,0,TRUE,GeoData Consultants Ltd,VWC,Mradi wa maji wa matimila,TRUE,1983,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,0
35104,0,2011/3/7,Tanza,1649,Mpang,34.94768795,-9.41867534,none,0,Rufiji,Yeriko,Iringa,11,4,Njombe,Yakobi,30,TRUE,GeoData Consultants Ltd,VWC,Lutove,FALSE,1987,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0
33134,2000,2011/3/6,Danida,1404,DANID,36.10748709,-7.56294108,none,0,Rufiji,Uhominyi,Iringa,11,7,Kilolo,Image,52,TRUE,GeoData Consultants Ltd,VWC,Uhomin,TRUE,1984,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,0
33490,0,2013/3/27,Government Of Tanzania,1653,DWE,36.60452714,-3.26312119,Shuleni,0,Pangani,Shuleni,Arusha,2,2,Arusha Rural,Mwandeti,200,TRUE,GeoData Consultants Ltd,VWC,Olkokola mwandet pipe line,TRUE,1970,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,0
35234,0,2013/3/5,,1476,,34.72571575,-4.55740875,Shabani,0,Internal,Nyuki,Singida,13,2,Singida Rural,Ughandi,1,TRUE,GeoData Consultants Ltd,VWC,,,1980,other,other,other,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,other,other,0
70141,250,2013/2/9,Oxfam,1176,OXFAM,29.91867523,-4.56138043,Ruhiche Primary,0,Lake Tanganyika,Mwanga A,Kigoma,16,2,Kasulu,Janda,520,TRUE,GeoData Consultants Ltd,Water authority,Mwangwe,TRUE,1999,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,1
36225,0,2012/10/19,World Vision,0,World Vision,33.43562663,-4.57959914,Kwa Masari,0,Internal,Usulwa,Tabora,14,2,Igunga,Chabutwa,0,TRUE,GeoData Consultants Ltd,Water authority,ADP Simbo,FALSE,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,0
44445,0,2011/4/12,,0,,34.03947022,-8.8537868,Kwa Mzee Ng'Ondya,0,Rufiji,Mbembe,Mbeya,12,7,Mbarali,Chimala,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,1
30566,200,2011/3/11,Government Of Tanzania,227,RWE,37.03107016,-7.79817237,Kwamwakabona,0,Rufiji,Msolwa Kati,Morogoro,5,3,Kilombero,Kidatu,500,TRUE,GeoData Consultants Ltd,VWC,Msolwa W,TRUE,1984,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,1
51914,0,2013/2/3,Government Of Tanzania,1226,Government,34.84250318,-10.73300466,Kwa Mzee Kisumo,61,Lake Nyasa,Ligunga Asilia,Ruvuma,10,3,Mbinga,Matiri,50,,GeoData Consultants Ltd,VWC,Government,TRUE,2005,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,1
36201,0,2013/3/24,Magadini-makiwaru Water,1281,Magadini-Makiwaru wa,37.04199971,-3.19741005,Kwa Rymond Muro,0,Pangani,Majengo,Kilimanjaro,3,7,Siha,Siha Kati,1,TRUE,GeoData Consultants Ltd,Water Board,BL Kikafu,TRUE,2009,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0
28740,0,2011/4/10,Kkkt,0,KKKT,33.10623082,-9.03216574,Steven Filiward,0,Lake Rukwa,Shuleni,Mbeya,12,6,Mbozi,Ruanda,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,1
33861,0,2011/4/14,,0,,33.85364979,-8.82353928,Philibati,0,Rufiji,Muungano B,Mbeya,12,7,Mbarali,Igurusi,0,TRUE,GeoData Consultants Ltd,WUA,,TRUE,0,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,0
33957,0,2011/3/31,Menon,0,Commu,35.64182037,-6.15798763,Mbuyuni,0,Internal,Mbuyuni,Dodoma,1,5,Dodoma Urban,Zuzu,0,TRUE,GeoData Consultants Ltd,VWC,Zuzu,FALSE,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,0
50555,0,2011/7/14,Hesawa,0,DWE,31.5642338,-1.40887414,Kwa Muta,0,Lake Victoria,Kitundu,Kagera,18,2,Bukoba Rural,Kaibanja,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,1
49005,0,2012/10/25,Rural Water Supply And Sanitat,0,DWE,32.10504862,-3.40361996,Shule Ya Msingi Nanda,0,Lake Tanganyika,Songambele,Shinyanga,17,5,Bukombe,Mbogwe,0,TRUE,GeoData Consultants Ltd,WUG,,TRUE,0,other,other,other,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,1
67443,0,2011/7/30,,0,,33.66264853,-9.34357775,Kwa Mzee Elius,0,Lake Nyasa,Kayuki,Mbeya,12,4,Rungwe,Ilima,0,TRUE,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,1
38841,0,2013/2/27,Rwssp,0,DWE,0,-2.00E-08,Ngwang'Hilimva,0,Lake Victoria,Mwamoto,Shinyanga,17,1,Bariadi,Nkololo,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,1
41729,0,2013/3/22,Government Of Tanzania,1568,DWE,37.53286943,-3.27028013,Kwa Augusti Minja,0,Pangani,Masia,Kilimanjaro,3,4,Moshi Rural,Mamba Kaskazini,60,FALSE,GeoData Consultants Ltd,VWC,Una mkolowoni,TRUE,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,1
33582,25,2013/3/8,Government Of Tanzania,994,DWE,35.77654735,-3.99639999,Kwa Musa,0,Internal,Msikitini,Manyara,21,1,Babati,Magugu,269,TRUE,GeoData Consultants Ltd,Water Board,,TRUE,1984,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,0
34533,20,2011/4/2,Quick Wings,0,MAZI INVESTMENT,38.50330928,-5.1539149,Kwamsala,0,Pangani,Kwasabuza,Tanga,4,2,Korogwe,Kwamndolwa,805,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2008,afridev,afridev,handpump,vwc,user-group,pay per bucket,per bucket,salty,salty,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,0
36114,20,2013/3/14,Muwsa,773,MUWSA,37.29458025,-3.39183293,Namba 1,0,Pangani,Kigongoni Street,Kilimanjaro,3,6,Hai,Machame Kusini,12,TRUE,GeoData Consultants Ltd,Water authority,Shirimatunda water Supply,TRUE,2008,gravity,gravity,gravity,water authority,commercial,pay per bucket,per bucket,unknown,unknown,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,0
35701,0,2012/10/15,World Vision,0,World vision,32.11874929,-3.66398423,Inoja Badahi,0,Lake Tanganyika,Ilangale B,Shinyanga,17,5,Bukombe,Masumbwe,0,TRUE,GeoData Consultants Ltd,WUG,,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,1
35219,0,2013/2/7,Fini Water,48,Fini water,40.17734694,-10.48366129,Kwa Namalili,0,Ruvuma / Southern Coast,Makome A,Mtwara,99,1,Mtwara Rural,Nanguruwe,1200,TRUE,GeoData Consultants Ltd,,,TRUE,1985,other,other,other,vwc,user-group,unknown,unknown,milky,milky,enough,enough,shallow well,shallow well,groundwater,other,other,0
35357,0,2013/2/28,Amref,1281,Water board,37.22444167,-5.37412688,Zahanati,0,Pangani,Ilorsiti,Manyara,21,5,Kiteto,Kijungu,300,TRUE,GeoData Consultants Ltd,VWC,Darida,FALSE,1991,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,0
36006,0,2011/3/24,Padep,0,MBWAMBO,37.59769696,-5.52162163,Muonda,0,Pangani,Marianunka,Tanga,4,7,Kilindi,Kwediboma,1,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2010,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,dam,dam,surface,other,other,0
34716,0,2013/2/3,,1581,,34.82103866,-5.07625759,Nasingo,0,Internal,Hu,Singida,13,2,Singida Rural,Dung'unyi,1,TRUE,GeoData Consultants Ltd,VWC,,,1990,other,other,other,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,other,other,0
36234,200,2011/3/9,Magoma Adp,341,VWC,38.59470493,-4.87485869,Kwawambugu,0,Pangani,Kinondo,Tanga,4,2,Korogwe,Magoma,60,TRUE,GeoData Consultants Ltd,VWC,Nagoma water supply,FALSE,2009,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe multiple,communal standpipe,0
64134,600,2013/1/25,Isf,965,DWE,29.73249544,-4.80439406,Mkombozi,0,Lake Tanganyika,Mahembe Kati,Kigoma,16,3,Kigoma Rural,Mahembe,411,TRUE,GeoData Consultants Ltd,WUG,Mkongoro Two,TRUE,2008,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,1
39040,0,2013/3/23,Cipro/care,606,CIPRO/CARE,37.90271917,-4.51937858,Umoja Primary,0,Pangani,Stesheni,Kilimanjaro,3,3,Same,Hedaru,320,TRUE,GeoData Consultants Ltd,Water authority,,,2012,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,1
35801,0,2013/1/21,Fw,365,FW,38.75933288,-10.60540338,Ofisini,0,Ruvuma / Southern Coast,Kitongoji A,Mtwara,90,33,Masasi,Lukulendi,600,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1977,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty abandoned,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0
36181,50,2011/3/25,Private Individual,-15,Da,38.9964009,-6.47995361,Mzee Machano,0,Wami / Ruvu,Kwa Faki,Pwani,6,1,Bagamoyo,Zinga/Ikerege,30,TRUE,GeoData Consultants Ltd,Company,Bagamoyo wate,TRUE,2010,ksb,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,0
58583,0,2011/3/24,Lvia,0,LVIA,36.16710025,-6.13767052,Zahanati,0,Wami / Ruvu,Majengo,Dodoma,1,4,Chamwino,Manchali,0,TRUE,GeoData Consultants Ltd,VWC,Chal,TRUE,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,1
35714,25,2013/3/14,Ces(gmbh),691,DWE,37.43105691,-3.53675397,Kwa Justin Lesieki,0,Pangani,Mawala Kati,Kilimanjaro,3,4,Moshi Rural,Kahe,100,TRUE,GeoData Consultants Ltd,Water Board,Kirua kahe pumping water trust,TRUE,2008,submersible,submersible,submersible,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,0
37212,0,2013/3/7,,1915,,36.40906826,-3.23943896,Nengloriti,0,Internal,Nengloriti,Arusha,2,1,Monduli,Monduli Juu,1,TRUE,GeoData Consultants Ltd,VWC,M,,2000,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,1
49919,0,2013/3/14,,1033,,35.94945745,-3.20190445,Njia Ya Mbaashi,0,Internal,Shuleni,Arusha,2,1,Monduli,Selela,1,FALSE,GeoData Consultants Ltd,VWC,S,,2000,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,1
40621,0,2011/3/6,Government Of Tanzania,502,RWE,37.56110212,-6.89098554,Kwa Sangandala,0,Wami / Ruvu,Mnazi Mmoja,Morogoro,5,6,Mvomero,Mzumbe,100,TRUE,GeoData Consultants Ltd,VWC,Tangeni,TRUE,1982,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,1
52892,0,2013/3/15,Government Of Tanzania,1453,DWE,37.35656685,-3.24310348,Kwa Moshi,0,Pangani,Wami,Kilimanjaro,3,4,Moshi Rural,Uru Kaskazini,40,TRUE,GeoData Consultants Ltd,VWC,Sokeni pipeline,TRUE,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,1
35943,100,2013/2/19,Wsdp,1414,SHY BUILDERS,34.35911371,-4.62604014,Kibaya,0,Internal,Magharibi,Singida,13,1,Iramba,Mdago,432,TRUE,GeoData Consultants Ltd,WUA,Songambele water supply,TRUE,2009,submersible,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,0
51634,0,2011/7/11,Peters,0,DWE,31.42537045,-1.22995922,School,0,Lake Victoria,Kajunguti,Kagera,18,7,Misenyi,Kyaka,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,1
44696,0,2011/3/28,Go,1327,Go,36.8667621,-6.20690386,Mipande,0,Wami / Ruvu,Mipande,Morogoro,5,1,Kilosa,Gairo,150,TRUE,GeoData Consultants Ltd,VWC,Ms,TRUE,1974,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,1
57436,200,2011/3/28,Government Of Tanzania,281,DWE,36.89732923,-7.83886429,Kwashinyampara,0,Rufiji,Bwawani,Morogoro,5,3,Kilombero,Mang'ula,250,TRUE,GeoData Consultants Ltd,WUA,Mang`ula,TRUE,1978,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,1
